open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2024-01-24 01:05:00,2238.02,2240.38,2235.91,2239.21,232113,2024-01-24 01:09:59.999,1037.41685393,1645,122938,549.48438626,0
2024-01-24 01:10:00,2239.21,2239.35,2234.12,2234.99,239669,2024-01-24 01:14:59.999,1071.64537528,1217,92724,414.67347529,0
2024-01-24 01:15:00,2235.18,2237.25,2228.34,2229.93,697079,2024-01-24 01:19:59.999,3123.82556788,2506,129184,578.96064753,0
2024-01-24 01:20:00,2229.93,2230.67,2225.94,2228.50,951012,2024-01-24 01:24:59.999,4267.31176011,3326,241836,1085.21290592,0
2024-01-24 01:25:00,2228.50,2231.33,2225.07,2229.43,606519,2024-01-24 01:29:59.999,2721.99713060,2254,203029,911.17660208,0
2024-01-24 01:30:00,2229.51,2230.75,2225.44,2226.33,388672,2024-01-24 01:34:59.999,1743.76747224,1630,141616,635.45840799,0
2024-01-24 01:35:00,2226.36,2227.12,2219.05,2224.57,631857,2024-01-24 01:39:59.999,2841.64774130,2670,256582,1153.78501107,0
2024-01-24 01:40:00,2224.51,2225.37,2222.05,2223.22,299681,2024-01-24 01:44:59.999,1347.72234057,1165,140803,633.20252019,0
2024-01-24 01:45:00,2223.26,2227.62,2222.59,2225.47,333843,2024-01-24 01:49:59.999,1500.31037248,1225,160448,720.98090016,0
2024-01-24 01:50:00,2225.47,2226.48,2223.29,2223.39,244217,2024-01-24 01:54:59.999,1097.49129928,736,99991,449.38362309,0
2024-01-24 01:55:00,2223.39,2224.60,2221.25,2222.06,277510,2024-01-24 01:59:59.999,1248.41881109,1029,188893,849.80800945,0
2024-01-24 02:00:00,2222.06,2225.43,2220.72,2224.24,186397,2024-01-24 02:04:59.999,838.52305853,1011,104279,469.18362113,0
2024-01-24 02:05:00,2224.31,2227.91,2224.31,2227.43,117619,2024-01-24 02:09:59.999,528.21418972,856,60083,269.85582747,0
2024-01-24 02:10:00,2227.48,2228.29,2225.01,2225.87,75371,2024-01-24 02:14:59.999,338.49254042,590,56171,252.26384061,0
2024-01-24 02:15:00,2225.87,2231.52,2225.68,2229.97,133035,2024-01-24 02:19:59.999,596.53536635,735,108794,487.80870329,0
2024-01-24 02:20:00,2229.97,2231.64,2227.60,2227.61,85441,2024-01-24 02:24:59.999,383.22909756,588,40435,181.36613188,0
2024-01-24 02:25:00,2227.65,2228.39,2225.36,2226.76,147602,2024-01-24 02:29:59.999,662.79370120,790,68490,307.59176623,0
2024-01-24 02:30:00,2226.75,2230.46,2226.36,2230.46,67316,2024-01-24 02:34:59.999,301.99254280,436,40209,180.42795429,0
2024-01-24 02:35:00,2230.46,2231.29,2228.49,2228.49,80815,2024-01-24 02:39:59.999,362.40502127,480,49256,220.88942031,0
