create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-01-11 14:05:00,ETHUSD_PERP,34565698.0,130534.05292964,,,,1.18034914
2024-01-11 14:10:00,ETHUSD_PERP,34572006.0,130698.81111926,,,,1.01759907
2024-01-11 14:15:00,ETHUSD_PERP,34569113.0,130605.60271242,,,,1.28140829
2024-01-11 14:20:00,ETHUSD_PERP,34619987.0,131498.13388775,,,,0.60832682
2024-01-11 14:25:00,ETHUSD_PERP,34639188.0,131758.45155688,,,,0.71663779
2024-01-11 14:30:00,ETHUSD_PERP,34620067.0,131563.22189464,,,,1.32864011
2024-01-11 14:35:00,ETHUSD_PERP,34629726.0,131805.77240012,,,,0.82569473
2024-01-11 14:40:00,ETHUSD_PERP,34589231.0,130950.54984066,,,,1.24062672
2024-01-11 14:45:00,ETHUSD_PERP,34692202.0,130733.64310564,,,,0.8789942
2024-01-11 14:50:00,ETHUSD_PERP,34607846.0,128938.48391966,,,,1.0109657
2024-01-11 14:55:00,ETHUSD_PERP,34587086.0,129905.85441002,,,,0.99890302
2024-01-11 15:00:00,ETHUSD_PERP,34693257.0,129229.40099623,,,,0.98232716
2024-01-11 15:05:00,ETHUSD_PERP,34615510.0,129408.61340611,,,,0.70018349
2024-01-11 15:10:00,ETHUSD_PERP,34687013.0,129143.3991206,,,,0.90961286
2024-01-11 15:15:00,ETHUSD_PERP,34542767.0,129135.12112079,,,,0.63124566
2024-01-11 15:20:00,ETHUSD_PERP,34379223.0,129775.52253004,,,,0.64578219
2024-01-11 15:25:00,ETHUSD_PERP,34460023.0,129859.25773157,,,,1.02771466
2024-01-11 15:30:00,ETHUSD_PERP,34358901.0,129687.80784756,,,,0.86678265
2024-01-11 15:35:00,ETHUSD_PERP,34326079.0,130055.79504863,,,,0.70136362
2024-01-11 15:40:00,ETHUSD_PERP,34348657.0,130753.43027876,,,,1.06904881
2024-01-11 15:45:00,ETHUSD_PERP,34290604.0,130987.49148418,,,,0.78831465
2024-01-11 15:50:00,ETHUSD_PERP,34258153.0,131279.92871336,,,,1.0298662
2024-01-11 15:55:00,ETHUSD_PERP,34237398.0,131109.87238849,,,,0.70395876
2024-01-11 16:00:00,ETHUSD_PERP,34243849.0,130981.5311357,,,,1.11952982
2024-01-11 16:05:00,ETHUSD_PERP,34302858.0,130678.05210687,,,,1.11988472
2024-01-11 16:10:00,ETHUSD_PERP,34205597.0,131833.28901068,,,,0.85394207
2024-01-11 16:15:00,ETHUSD_PERP,34095125.0,131992.54000023,,,,1.09398028
2024-01-11 16:20:00,ETHUSD_PERP,34174071.0,131777.63896716,,,,1.26941075
2024-01-11 16:25:00,ETHUSD_PERP,34134768.0,131867.75384058,,,,1.47209457
2024-01-11 16:30:00,ETHUSD_PERP,34022423.0,131820.80698655,,,,1.05653598
2024-01-11 16:35:00,ETHUSD_PERP,34009066.0,131303.76390879,,,,0.97563906
2024-01-11 16:40:00,ETHUSD_PERP,34015959.0,130895.34684971,,,,1.45051575
2024-01-11 16:45:00,ETHUSD_PERP,33992120.0,130878.79593469,,,,1.02912081
2024-01-11 16:50:00,ETHUSD_PERP,33978037.0,130796.18161877,,,,0.97514636
2024-01-11 16:55:00,ETHUSD_PERP,33935455.0,130997.5163945,,,,0.89276612
2024-01-11 17:00:00,ETHUSD_PERP,33975504.0,131223.63110388,,,,0.66822432
2024-01-11 17:05:00,ETHUSD_PERP,34037645.0,130640.67873373,,,,1.44845434
2024-01-11 17:10:00,ETHUSD_PERP,33921836.0,129743.03701607,,,,2.05496523
2024-01-11 17:15:00,ETHUSD_PERP,33974383.0,130113.71704971,,,,1.99757617
2024-01-11 17:20:00,ETHUSD_PERP,33764347.0,130034.91927781,,,,1.28625902
2024-01-11 17:25:00,ETHUSD_PERP,33722332.0,129922.84094232,,,,0.84571659
2024-01-11 17:30:00,ETHUSD_PERP,33900744.0,131338.17432229,,,,1.04819923
2024-01-11 17:35:00,ETHUSD_PERP,33937919.0,130806.15682284,,,,1.31373918
2024-01-11 17:40:00,ETHUSD_PERP,33884861.0,130814.09114806,,,,1.26852699
2024-01-11 17:45:00,ETHUSD_PERP,33942519.0,130513.43555,,,,1.70536842
2024-01-11 17:50:00,ETHUSD_PERP,33810267.0,130027.68167098,,,,0.9100918
2024-01-11 17:55:00,ETHUSD_PERP,33843487.0,130398.46419999,,,,0.8710529
2024-01-11 18:00:00,ETHUSD_PERP,33796714.0,129831.8534346,,,,1.15014392
2024-01-11 18:05:00,ETHUSD_PERP,33804654.0,130253.85987693,,,,0.93969088
2024-01-11 18:10:00,ETHUSD_PERP,33845019.0,130046.46601741,,,,0.88752885
2024-01-11 18:15:00,ETHUSD_PERP,33922719.0,130824.21519476,,,,0.57965066
2024-01-11 18:20:00,ETHUSD_PERP,33952003.0,130974.02276769,,,,0.86771197
2024-01-11 18:25:00,ETHUSD_PERP,33957005.0,130698.37036011,,,,1.30648843
2024-01-11 18:30:00,ETHUSD_PERP,33931682.0,130433.22595773,,,,1.76865107
2024-01-11 18:35:00,ETHUSD_PERP,33881478.0,130392.11369943,,,,0.68053235
2024-01-11 18:40:00,ETHUSD_PERP,33913842.0,129973.44871593,,,,1.79739488
2024-01-11 18:45:00,ETHUSD_PERP,33781154.0,129316.74246252,,,,1.27218475
2024-01-11 18:50:00,ETHUSD_PERP,33745795.0,129368.59927856,,,,1.45379918
2024-01-11 18:55:00,ETHUSD_PERP,33787548.0,129234.35993941,,,,1.32591632
2024-01-11 19:00:00,ETHUSD_PERP,33747008.0,129085.96543697,,,,1.02985471
2024-01-11 19:05:00,ETHUSD_PERP,33764034.0,129304.66452206,,,,0.76005659
2024-01-11 19:10:00,ETHUSD_PERP,33742694.0,129498.18279508,,,,0.79540179
2024-01-11 19:15:00,ETHUSD_PERP,33819135.0,129878.2780989,,,,2.34124976
2024-01-11 19:20:00,ETHUSD_PERP,33802769.0,129824.30239636,,,,0.84035863
2024-01-11 19:25:00,ETHUSD_PERP,33840538.0,129931.68314282,,,,1.02784709
2024-01-11 19:30:00,ETHUSD_PERP,33841092.0,129779.19074701,,,,1.33109297
2024-01-11 19:35:00,ETHUSD_PERP,33827793.0,129920.31019591,,,,1.34439321
2024-01-11 19:40:00,ETHUSD_PERP,33847189.0,129763.2591877,,,,1.35166361
2024-01-11 19:45:00,ETHUSD_PERP,33839418.0,129612.22144767,,,,2.04586321
2024-01-11 19:50:00,ETHUSD_PERP,33831207.0,129254.02495587,,,,1.73814208
2024-01-11 19:55:00,ETHUSD_PERP,33806967.0,129065.75270295,,,,0.88493197
2024-01-11 20:00:00,ETHUSD_PERP,33811458.0,128888.042633,,,,0.89584332
2024-01-11 20:05:00,ETHUSD_PERP,33799661.0,128926.1299268,,,,1.05748276
2024-01-11 20:10:00,ETHUSD_PERP,33791608.0,128527.71829464,,,,1.00535288
2024-01-11 20:15:00,ETHUSD_PERP,33738209.0,128294.84663883,,,,1.5128769
2024-01-11 20:20:00,ETHUSD_PERP,33709034.0,128276.58457136,,,,1.19054178
2024-01-11 20:25:00,ETHUSD_PERP,33694651.0,128179.90261346,,,,0.86707416
2024-01-11 20:30:00,ETHUSD_PERP,33704529.0,128214.12491369,,,,0.92086672
2024-01-11 20:35:00,ETHUSD_PERP,33387473.0,127579.94372715,,,,0.52668454
2024-01-11 20:40:00,ETHUSD_PERP,33234356.0,127915.61000868,,,,0.46444177
2024-01-11 20:45:00,ETHUSD_PERP,33173424.0,127760.33415784,,,,0.85058906
2024-01-11 20:50:00,ETHUSD_PERP,33192350.0,127524.24488939,,,,1.5493851
2024-01-11 20:55:00,ETHUSD_PERP,33181749.0,128031.4393849,,,,0.75327918
2024-01-11 21:00:00,ETHUSD_PERP,33205728.0,127972.0530768,,,,1.03950475
2024-01-11 21:05:00,ETHUSD_PERP,33334668.0,128271.93073593,,,,0.532747
2024-01-11 21:10:00,ETHUSD_PERP,33342932.0,127971.24492423,,,,1.8897851
2024-01-11 21:15:00,ETHUSD_PERP,33385574.0,127713.94251919,,,,1.56621111
2024-01-11 21:20:00,ETHUSD_PERP,33395176.0,127611.51730227,,,,1.25132191
2024-01-11 21:25:00,ETHUSD_PERP,33390312.0,127778.01503932,,,,0.94385385
2024-01-11 21:30:00,ETHUSD_PERP,33393539.0,127738.5481656,,,,0.73494717
2024-01-11 21:35:00,ETHUSD_PERP,33391440.0,127828.62391979,,,,0.95690416
2024-01-11 21:40:00,ETHUSD_PERP,33348711.0,127655.94340814,,,,0.72121172
2024-01-11 21:45:00,ETHUSD_PERP,33407602.0,127967.09619097,,,,0.94306994
2024-01-11 21:50:00,ETHUSD_PERP,33382409.0,128042.25703261,,,,1.08330698
2024-01-11 21:55:00,ETHUSD_PERP,33417743.0,128027.02847664,,,,1.70974811
2024-01-11 22:00:00,ETHUSD_PERP,33398852.0,128221.96501098,,,,0.57261342
2024-01-11 22:05:00,ETHUSD_PERP,33343303.0,127748.8888146,,,,0.66605282
2024-01-11 22:10:00,ETHUSD_PERP,33345213.0,127728.04678266,,,,1.00387677
2024-01-11 22:15:00,ETHUSD_PERP,33325241.0,127758.97498658,,,,0.9079348
2024-01-11 22:20:00,ETHUSD_PERP,33328735.0,127585.64901831,,,,1.07822238
2024-01-11 22:25:00,ETHUSD_PERP,33329758.0,127776.10458318,,,,0.85338856
2024-01-11 22:30:00,ETHUSD_PERP,33354421.0,128207.12174913,,,,0.73548325
2024-01-11 22:35:00,ETHUSD_PERP,33383668.0,128322.95306285,,,,0.64434086
2024-01-11 22:40:00,ETHUSD_PERP,33393691.0,128371.60606305,,,,0.64572024
2024-01-11 22:45:00,ETHUSD_PERP,33360125.0,128136.19615415,,,,2.5047049
2024-01-11 22:50:00,ETHUSD_PERP,33375221.0,128096.46967819,,,,0.69474326
2024-01-11 22:55:00,ETHUSD_PERP,33413730.0,127987.62783928,,,,2.93910929
2024-01-11 23:00:00,ETHUSD_PERP,33350720.0,127497.10539206,,,,0.95124782
2024-01-11 23:05:00,ETHUSD_PERP,33327307.0,127345.73661413,,,,1.01393162
2024-01-11 23:10:00,ETHUSD_PERP,33339230.0,127378.97652327,,,,1.12762344
2024-01-11 23:15:00,ETHUSD_PERP,33323752.0,127198.86540129,,,,1.29400318
2024-01-11 23:20:00,ETHUSD_PERP,33339363.0,127262.24256107,,,,0.8985751
